IdBundesland,IdLandkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum
6,06434,A35-A59,W,1,0,1584489600000
6,06434,A60-A79,W,1,0,1584489600000
6,06435,A15-A34,M,1,0,1584489600000
6,06435,A15-A34,M,1,0,1584489600000
6,06435,A15-A34,M,1,0,1584489600000
6,06435,A35-A59,M,1,0,1584489600000
6,06435,A35-A59,M,1,0,1584489600000
6,06435,A35-A59,M,1,0,1584489600000
6,06435,A35-A59,W,1,0,1584489600000
6,06435,A35-A59,W,1,0,1584489600000
6,06435,A35-A59,W,1,0,1584489600000
6,06435,A35-A59,W,1,0,1584489600000
6,06435,A35-A59,W,1,0,1584489600000
6,06435,A35-A59,W,1,0,1584489600000
6,06436,A15-A34,M,1,0,1584489600000
6,06436,A35-A59,M,1,0,1584489600000
6,06436,A35-A59,M,1,0,1584489600000
6,06436,A35-A59,M,1,0,1584489600000
6,06436,A35-A59,M,4,0,1584489600000
6,06436,A35-A59,W,1,0,1584489600000
6,06437,A35-A59,W,1,0,1584489600000
6,06437,A60-A79,W,1,0,1584489600000
6,06438,A15-A34,W,1,0,1584489600000
6,06438,A15-A34,W,1,0,1584489600000
6,06438,A35-A59,M,1,0,1584489600000
6,06438,A35-A59,M,1,0,1584489600000
6,06438,A35-A59,W,3,0,1584489600000
6,06438,A60-A79,W,1,0,1584489600000
6,06438,A60-A79,W,1,0,1584489600000
6,06439,A15-A34,M,1,0,1584489600000
6,06439,A15-A34,M,1,0,1584489600000
6,06439,A15-A34,W,1,0,1584489600000
6,06439,A15-A34,W,1,0,1584489600000
6,06439,A35-A59,M,1,0,1584489600000
6,06439,A35-A59,W,1,0,1584489600000
6,06439,A60-A79,W,1,0,1584489600000
6,06440,A35-A59,M,1,0,1584489600000
6,06440,A35-A59,W,1,0,1584489600000
6,06440,A35-A59,W,1,0,1584489600000
6,06531,A05-A14,W,1,0,1584489600000
6,06531,A15-A34,M,1,0,1584489600000
6,06531,A15-A34,M,1,0,1584489600000
6,06531,A15-A34,M,1,0,1584489600000
6,06531,A15-A34,M,1,0,1584489600000
6,06531,A15-A34,W,1,0,1584489600000
6,06531,A35-A59,M,1,0,1584489600000
6,06531,A35-A59,M,2,0,1584489600000
6,06531,A35-A59,M,1,0,1584489600000
6,06531,A35-A59,M,2,0,1584489600000
6,06531,A35-A59,M,1,0,1584489600000
6,06531,A35-A59,W,1,0,1584489600000
6,06531,A35-A59,W,1,0,1584489600000
6,06531,A35-A59,W,1,0,1584489600000
6,06531,A60-A79,M,1,0,1584489600000
6,06531,A60-A79,W,1,0,1584489600000
6,06532,A35-A59,M,1,0,1584489600000
6,06532,A35-A59,M,1,0,1584489600000
6,06532,A35-A59,W,2,0,1584489600000
6,06532,A35-A59,W,1,0,1584489600000
6,06532,A60-A79,M,1,0,1584489600000
6,06532,A60-A79,W,1,0,1584489600000
6,06533,A15-A34,M,2,0,1584489600000
6,06533,A15-A34,W,1,0,1584489600000
6,06533,A15-A34,W,1,0,1584489600000
6,06533,A15-A34,W,1,0,1584489600000
6,06533,A15-A34,W,1,0,1584489600000
6,06533,A35-A59,M,1,0,1584489600000
6,06533,A35-A59,M,1,0,1584489600000
6,06533,A35-A59,M,1,0,1584489600000
6,06533,A35-A59,M,3,0,1584489600000
6,06533,A35-A59,M,1,0,1584489600000
6,06533,A35-A59,M,1,0,1584489600000
6,06533,A35-A59,M,2,0,1584489600000
6,06533,A35-A59,W,1,0,1584489600000
6,06533,A35-A59,W,1,0,1584489600000
6,06533,A35-A59,W,1,0,1584489600000
6,06533,A35-A59,W,1,0,1584489600000
6,06533,A35-A59,W,1,0,1584489600000
6,06533,A35-A59,W,1,0,1584489600000
6,06533,A35-A59,W,1,0,1584489600000
6,06533,A60-A79,M,1,0,1584489600000
6,06533,A60-A79,M,1,0,1584489600000
6,06533,A60-A79,W,1,0,1584489600000
6,06534,A15-A34,M,1,0,1584489600000
6,06534,A15-A34,M,1,0,1584489600000
6,06534,A15-A34,W,1,0,1584489600000
6,06534,A35-A59,W,1,0,1584489600000
6,06534,A60-A79,M,1,0,1584489600000
6,06535,A35-A59,M,1,0,1584489600000
6,06535,A35-A59,M,1,0,1584489600000
6,06535,A35-A59,M,1,0,1584489600000
6,06535,A35-A59,W,1,0,1584489600000
6,06535,A35-A59,W,2,0,1584489600000
6,06535,A35-A59,W,1,0,1584489600000
6,06611,A15-A34,M,1,0,1584489600000
6,06611,A15-A34,M,1,0,1584489600000
6,06611,A15-A34,W,1,0,1584489600000
6,06611,A15-A34,W,1,0,1584489600000
6,06611,A35-A59,M,1,0,1584489600000
6,06611,A35-A59,M,1,0,1584489600000
6,06611,A35-A59,M,1,0,1584489600000
6,06611,A35-A59,W,1,0,1584489600000
6,06611,A35-A59,W,1,0,1584489600000
6,06611,A60-A79,M,1,0,1584489600000
6,06631,A15-A34,M,1,0,1584489600000
6,06631,A15-A34,M,1,0,1584489600000
6,06631,A15-A34,M,1,0,1584489600000
6,06631,A15-A34,M,1,0,1584489600000
6,06631,A15-A34,W,1,0,1584489600000
6,06631,A15-A34,W,1,0,1584489600000
6,06631,A35-A59,M,3,0,1584489600000
6,06631,A35-A59,M,1,0,1584489600000
6,06631,A60-A79,M,1,0,1584489600000
6,06631,A60-A79,M,1,0,1584489600000
6,06631,A60-A79,W,1,0,1584489600000
6,06632,A15-A34,M,1,0,1584489600000
6,06632,A35-A59,M,1,0,1584489600000
6,06633,A15-A34,M,1,0,1584489600000
6,06633,A15-A34,M,1,0,1584489600000
6,06633,A15-A34,M,1,0,1584489600000
6,06633,A35-A59,M,1,0,1584489600000
6,06633,A35-A59,M,1,0,1584489600000
6,06633,A35-A59,M,1,0,1584489600000
6,06633,A35-A59,W,1,0,1584489600000
6,06633,A35-A59,W,2,0,1584489600000
6,06633,A35-A59,W,1,0,1584489600000
6,06633,A60-A79,M,1,0,1584489600000
6,06633,A60-A79,W,1,0,1584489600000
6,06634,A15-A34,M,1,0,1584489600000
6,06634,A15-A34,M,1,0,1584489600000
6,06634,A15-A34,M,1,0,1584489600000
6,06634,A15-A34,M,1,0,1584489600000
6,06634,A15-A34,W,2,0,1584489600000
6,06634,A15-A34,W,1,0,1584489600000
6,06634,A15-A34,W,1,0,1584489600000
6,06634,A35-A59,M,2,0,1584489600000
6,06634,A35-A59,M,2,0,1584489600000
6,06634,A35-A59,M,2,0,1584489600000
6,06634,A35-A59,M,1,0,1584489600000
6,06634,A35-A59,M,1,0,1584489600000
6,06634,A35-A59,W,1,0,1584489600000
6,06634,A35-A59,W,1,0,1584489600000
6,06635,A35-A59,M,1,0,1584489600000
6,06635,A35-A59,W,1,0,1584489600000
6,06635,A60-A79,M,1,0,1584489600000
7,07111,A15-A34,M,1,0,1584489600000
7,07111,A15-A34,W,1,0,1584489600000
7,07111,A35-A59,W,1,0,1584489600000
7,07111,A60-A79,W,1,0,1584489600000
7,07131,A15-A34,M,1,0,1584489600000
7,07131,A15-A34,W,1,0,1584489600000
7,07131,A35-A59,M,1,0,1584489600000
7,07131,A35-A59,M,1,0,1584489600000
7,07131,A35-A59,M,1,0,1584489600000
7,07131,A35-A59,unbekannt,1,0,1584489600000
7,07131,A35-A59,W,1,0,1584489600000
7,07131,A60-A79,W,1,0,1584489600000
7,07132,A35-A59,M,1,0,1584489600000
7,07133,A35-A59,M,1,0,1584489600000
7,07133,A35-A59,W,1,0,1584489600000
7,07133,A35-A59,W,1,0,1584489600000
7,07133,A60-A79,W,1,0,1584489600000
7,07134,A15-A34,W,1,0,1584489600000
7,07135,A15-A34,M,1,0,1584489600000
7,07135,A35-A59,M,1,0,1584489600000
7,07137,A15-A34,M,2,0,1584489600000
7,07137,A15-A34,W,1,0,1584489600000
7,07137,A35-A59,M,6,0,1584489600000
7,07137,A35-A59,M,1,0,1584489600000
7,07137,A35-A59,W,5,0,1584489600000
7,07137,A60-A79,M,1,0,1584489600000
7,07137,A60-A79,M,1,0,1584489600000
7,07137,A60-A79,M,3,0,1584489600000
7,07137,A60-A79,W,1,0,1584489600000
7,07138,A15-A34,M,1,0,1584489600000
7,07138,A35-A59,M,1,0,1584489600000
7,07140,A15-A34,M,1,0,1584489600000
7,07140,A35-A59,M,1,0,1584489600000
7,07140,A35-A59,W,2,0,1584489600000
7,07141,A15-A34,M,1,0,1584489600000
7,07141,A15-A34,M,1,0,1584489600000
7,07141,A15-A34,W,1,0,1584489600000
7,07141,A15-A34,W,1,0,1584489600000
7,07141,A35-A59,M,1,0,1584489600000
7,07141,A35-A59,M,1,0,1584489600000
7,07141,A35-A59,M,3,0,1584489600000
7,07141,A60-A79,W,1,0,1584489600000
7,07143,A00-A04,M,1,0,1584489600000
7,07143,A15-A34,M,1,0,1584489600000
7,07143,A35-A59,M,1,0,1584489600000
7,07143,A35-A59,M,1,0,1584489600000
7,07143,A35-A59,M,2,0,1584489600000
7,07143,A35-A59,W,1,0,1584489600000
7,07143,A35-A59,W,1,0,1584489600000
7,07143,A60-A79,M,1,0,1584489600000
7,07143,A60-A79,M,1,0,1584489600000
7,07211,A15-A34,W,1,0,1584489600000
7,07231,A35-A59,M,2,0,1584489600000
7,07232,A35-A59,M,1,0,1584489600000
7,07232,A35-A59,M,1,0,1584489600000
7,07232,A35-A59,W,1,0,1584489600000
7,07232,A35-A59,W,2,0,1584489600000
7,07232,A35-A59,W,1,0,1584489600000
7,07232,A60-A79,W,1,0,1584489600000
7,07233,A35-A59,M,1,0,1584489600000
7,07233,A35-A59,M,1,0,1584489600000
7,07233,A35-A59,W,1,0,1584489600000
7,07233,A35-A59,W,1,0,1584489600000
7,07235,A00-A04,M,1,0,1584489600000
7,07235,A35-A59,M,1,0,1584489600000
7,07235,A35-A59,W,1,0,1584489600000
7,07235,A35-A59,W,1,0,1584489600000
7,07311,A15-A34,M,1,0,1584489600000
7,07311,A15-A34,M,1,0,1584489600000
7,07311,A15-A34,W,1,0,1584489600000
7,07311,A15-A34,W,1,0,1584489600000
7,07311,A60-A79,M,1,0,1584489600000
7,07312,A15-A34,M,1,0,1584489600000
7,07312,A15-A34,W,1,0,1584489600000
7,07313,A15-A34,M,1,0,1584489600000
7,07314,A35-A59,W,1,0,1584489600000
7,07314,A35-A59,W,1,0,1584489600000
7,07315,A15-A34,M,1,0,1584489600000
7,07315,A15-A34,M,1,0,1584489600000
7,07315,A15-A34,W,1,0,1584489600000
7,07315,A15-A34,W,1,0,1584489600000
7,07315,A15-A34,W,1,0,1584489600000
7,07315,A15-A34,W,2,0,1584489600000
7,07315,A15-A34,W,2,0,1584489600000
7,07315,A35-A59,M,2,0,1584489600000
7,07315,A35-A59,W,1,0,1584489600000
7,07315,A35-A59,W,1,0,1584489600000
7,07315,A35-A59,W,1,0,1584489600000
7,07315,unbekannt,W,1,0,1584489600000
7,07316,A15-A34,M,1,0,1584489600000
7,07316,A35-A59,M,1,0,1584489600000
7,07316,A35-A59,M,1,0,1584489600000
7,07316,A80+,M,1,1,1584489600000
7,07318,A15-A34,W,1,0,1584489600000
7,07318,A35-A59,M,1,0,1584489600000
7,07318,A60-A79,M,1,0,1584489600000
7,07319,A35-A59,M,1,0,1584489600000
7,07319,A35-A59,M,1,0,1584489600000
7,07319,A35-A59,M,1,0,1584489600000
7,07319,A35-A59,M,1,0,1584489600000
7,07331,A35-A59,W,1,0,1584489600000
7,07332,A35-A59,M,1,0,1584489600000
7,07332,A35-A59,M,1,0,1584489600000
7,07332,A35-A59,M,1,0,1584489600000
7,07332,A35-A59,W,1,0,1584489600000
7,07332,A60-A79,M,1,0,1584489600000
7,07332,A60-A79,M,1,0,1584489600000
7,07332,A60-A79,M,1,0,1584489600000
7,07332,A60-A79,W,1,0,1584489600000
7,07332,A60-A79,W,1,0,1584489600000
7,07333,A35-A59,M,2,0,1584489600000
7,07333,A35-A59,W,1,0,1584489600000
7,07333,A80+,W,1,0,1584489600000
7,07334,A15-A34,M,1,0,1584489600000
7,07334,A35-A59,M,1,0,1584489600000
7,07334,A35-A59,W,3,0,1584489600000
7,07334,A60-A79,M,1,0,1584489600000
7,07335,A15-A34,W,1,0,1584489600000
7,07336,A35-A59,M,1,0,1584489600000
7,07336,A35-A59,W,2,0,1584489600000
7,07337,A35-A59,W,1,0,1584489600000
7,07337,A60-A79,W,1,0,1584489600000
7,07338,A35-A59,W,1,0,1584489600000
7,07338,A35-A59,W,1,0,1584489600000
7,07339,A35-A59,M,1,0,1584489600000
7,07339,A35-A59,M,1,0,1584489600000
7,07339,A35-A59,W,1,0,1584489600000
7,07339,A35-A59,W,1,0,1584489600000
7,07339,A60-A79,M,1,0,1584489600000
7,07339,A60-A79,W,1,0,1584489600000
8,08111,A15-A34,M,1,0,1584489600000
8,08111,A15-A34,M,1,0,1584489600000
8,08111,A15-A34,M,2,0,1584489600000
8,08111,A15-A34,M,1,0,1584489600000
8,08111,A15-A34,M,1,0,1584489600000
8,08111,A15-A34,M,1,0,1584489600000
8,08111,A15-A34,M,2,0,1584489600000
8,08111,A15-A34,M,1,0,1584489600000
8,08111,A15-A34,M,1,0,1584489600000
8,08111,A15-A34,M,2,0,1584489600000
8,08111,A15-A34,M,2,0,1584489600000
8,08111,A15-A34,W,3,0,1584489600000
8,08111,A15-A34,W,3,0,1584489600000
8,08111,A15-A34,W,1,0,1584489600000
8,08111,A15-A34,W,2,0,1584489600000
8,08111,A15-A34,W,1,0,1584489600000
8,08111,A15-A34,W,1,0,1584489600000
8,08111,A15-A34,W,2,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,4,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,2,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,3,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,M,1,0,1584489600000
8,08111,A35-A59,W,1,0,1584489600000
8,08111,A35-A59,W,3,0,1584489600000
8,08111,A35-A59,W,2,0,1584489600000
8,08111,A35-A59,W,1,0,1584489600000
8,08111,A35-A59,W,1,0,1584489600000
8,08111,A35-A59,W,3,0,1584489600000
8,08111,A60-A79,M,1,0,1584489600000
8,08111,A60-A79,M,1,0,1584489600000
8,08111,A60-A79,M,2,0,1584489600000
8,08111,A60-A79,M,1,0,1584489600000
8,08111,A60-A79,W,1,0,1584489600000
8,08111,A80+,M,1,0,1584489600000
8,08111,A80+,M,1,0,1584489600000
8,08111,A80+,M,2,0,1584489600000
8,08115,A05-A14,W,1,0,1584489600000
8,08115,A15-A34,M,2,0,1584489600000
8,08115,A15-A34,W,7,0,1584489600000
8,08115,A35-A59,M,8,0,1584489600000
8,08115,A35-A59,W,9,0,1584489600000
8,08115,A60-A79,M,10,0,1584489600000
8,08115,A60-A79,W,3,0,1584489600000
8,08115,A80+,W,1,0,1584489600000
8,08115,A80+,W,1,0,1584489600000
8,08116,A05-A14,M,1,0,1584489600000
8,08116,A05-A14,M,1,0,1584489600000
8,08116,A05-A14,W,1,0,1584489600000
8,08116,A15-A34,M,1,0,1584489600000
8,08116,A15-A34,M,1,0,1584489600000
8,08116,A15-A34,M,1,0,1584489600000
8,08116,A15-A34,M,2,0,1584489600000
8,08116,A15-A34,M,2,0,1584489600000
8,08116,A15-A34,M,1,0,1584489600000
8,08116,A15-A34,M,1,0,1584489600000
8,08116,A15-A34,W,1,0,1584489600000
8,08116,A15-A34,W,1,0,1584489600000
8,08116,A15-A34,W,1,0,1584489600000
8,08116,A15-A34,W,1,0,1584489600000
8,08116,A35-A59,M,2,0,1584489600000
8,08116,A35-A59,M,5,0,1584489600000
8,08116,A35-A59,M,1,0,1584489600000
8,08116,A35-A59,M,2,0,1584489600000
8,08116,A35-A59,M,1,0,1584489600000
8,08116,A35-A59,M,1,0,1584489600000
8,08116,A35-A59,W,1,0,1584489600000
8,08116,A35-A59,W,2,0,1584489600000
8,08116,A35-A59,W,1,0,1584489600000
8,08116,A35-A59,W,3,0,1584489600000
8,08116,A35-A59,W,1,0,1584489600000
8,08116,A35-A59,W,1,0,1584489600000
8,08116,A60-A79,M,1,0,1584489600000
8,08116,A60-A79,M,1,0,1584489600000
8,08116,A60-A79,M,2,0,1584489600000
8,08116,A60-A79,W,1,0,1584489600000
8,08116,A60-A79,W,1,0,1584489600000
8,08116,A60-A79,W,1,0,1584489600000
8,08116,A60-A79,W,1,0,1584489600000
8,08116,A60-A79,W,2,0,1584489600000
8,08116,A80+,W,1,0,1584489600000
8,08117,A05-A14,W,1,0,1584489600000
8,08117,A15-A34,M,1,0,1584489600000
8,08117,A15-A34,M,2,0,1584489600000
8,08117,A15-A34,M,1,0,1584489600000
8,08117,A15-A34,W,1,0,1584489600000
8,08117,A15-A34,W,1,0,1584489600000
8,08117,A35-A59,M,2,0,1584489600000
8,08117,A35-A59,M,2,0,1584489600000
8,08117,A35-A59,M,1,0,1584489600000
8,08117,A35-A59,M,1,0,1584489600000
8,08117,A35-A59,M,1,0,1584489600000
8,08117,A35-A59,W,1,0,1584489600000
8,08117,A35-A59,W,1,0,1584489600000
8,08117,A35-A59,W,1,0,1584489600000
8,08117,A35-A59,W,1,0,1584489600000
8,08117,A60-A79,M,1,0,1584489600000
8,08117,A60-A79,M,1,0,1584489600000
8,08117,A60-A79,W,1,0,1584489600000
8,08117,A60-A79,W,1,0,1584489600000
8,08117,A60-A79,W,1,0,1584489600000
8,08117,A80+,M,1,0,1584489600000
8,08117,A80+,W,1,0,1584489600000
8,08118,A05-A14,M,1,0,1584489600000
8,08118,A15-A34,M,1,0,1584489600000
8,08118,A15-A34,M,1,0,1584489600000
8,08118,A15-A34,M,1,0,1584489600000
8,08118,A15-A34,M,2,0,1584489600000
8,08118,A15-A34,M,1,0,1584489600000
8,08118,A15-A34,W,1,0,1584489600000
8,08118,A15-A34,W,1,0,1584489600000
8,08118,A15-A34,W,1,0,1584489600000
8,08118,A15-A34,W,2,0,1584489600000
8,08118,A15-A34,W,1,0,1584489600000
8,08118,A15-A34,W,1,0,1584489600000
8,08118,A15-A34,W,1,0,1584489600000
8,08118,A15-A34,W,1,0,1584489600000
8,08118,A35-A59,M,1,0,1584489600000
8,08118,A35-A59,M,1,0,1584489600000
8,08118,A35-A59,M,3,0,1584489600000
8,08118,A35-A59,M,2,0,1584489600000
8,08118,A35-A59,M,1,0,1584489600000
8,08118,A35-A59,M,1,0,1584489600000
8,08118,A35-A59,W,1,0,1584489600000
8,08118,A35-A59,W,1,0,1584489600000
8,08118,A35-A59,W,3,0,1584489600000
8,08118,A35-A59,W,1,0,1584489600000
8,08118,A35-A59,W,1,0,1584489600000
8,08118,A35-A59,W,1,0,1584489600000
8,08118,A60-A79,M,2,0,1584489600000
8,08118,A60-A79,M,1,0,1584489600000
8,08118,A60-A79,M,1,0,1584489600000
8,08118,A60-A79,W,2,0,1584489600000
8,08118,A60-A79,W,1,0,1584489600000
8,08118,A60-A79,W,1,0,1584489600000
8,08118,A60-A79,W,1,0,1584489600000
8,08119,A15-A34,M,1,0,1584489600000
8,08119,A15-A34,M,1,0,1584489600000
8,08119,A15-A34,W,1,0,1584489600000
8,08119,A15-A34,W,1,0,1584489600000
8,08119,A35-A59,M,1,0,1584489600000
8,08119,A35-A59,M,2,0,1584489600000
8,08119,A35-A59,M,1,0,1584489600000
8,08119,A35-A59,M,1,0,1584489600000
8,08119,A35-A59,M,1,0,1584489600000
8,08119,A35-A59,M,2,0,1584489600000
8,08119,A35-A59,M,3,0,1584489600000
8,08119,A35-A59,W,1,0,1584489600000
8,08119,A35-A59,W,1,0,1584489600000
8,08119,A35-A59,W,1,0,1584489600000
8,08119,A35-A59,W,1,0,1584489600000
8,08119,A60-A79,M,1,0,1584489600000
8,08119,A60-A79,M,1,0,1584489600000
8,08119,A60-A79,W,1,0,1584489600000
8,08119,A80+,W,1,0,1584489600000
8,08121,A15-A34,M,1,0,1584489600000
8,08121,A15-A34,W,1,0,1584489600000
8,08121,A15-A34,W,1,0,1584489600000
8,08121,A35-A59,M,1,0,1584489600000
8,08121,A35-A59,M,1,0,1584489600000
8,08121,A35-A59,W,1,0,1584489600000
8,08121,A35-A59,W,2,0,1584489600000
8,08125,A05-A14,M,1,0,1584489600000
8,08125,A05-A14,M,1,0,1584489600000
8,08125,A15-A34,M,1,0,1584489600000
8,08125,A15-A34,M,1,0,1584489600000
8,08125,A15-A34,M,1,0,1584489600000
8,08125,A15-A34,M,1,0,1584489600000
8,08125,A15-A34,M,1,0,1584489600000
8,08125,A15-A34,M,1,0,1584489600000
8,08125,A15-A34,W,1,0,1584489600000
8,08125,A15-A34,W,1,0,1584489600000
8,08125,A15-A34,W,3,0,1584489600000
8,08125,A35-A59,M,1,0,1584489600000
8,08125,A35-A59,M,1,0,1584489600000
8,08125,A35-A59,M,4,0,1584489600000
8,08125,A35-A59,M,3,0,1584489600000
8,08125,A35-A59,M,3,0,1584489600000
8,08125,A35-A59,M,1,0,1584489600000
8,08125,A35-A59,M,1,0,1584489600000
8,08125,A35-A59,M,1,0,1584489600000
8,08125,A35-A59,M,1,0,1584489600000
8,08125,A35-A59,M,1,0,1584489600000
8,08125,A35-A59,W,3,0,1584489600000
8,08125,A35-A59,W,3,0,1584489600000
8,08125,A35-A59,W,2,0,1584489600000
8,08125,A60-A79,W,1,0,1584489600000
8,08126,A00-A04,W,1,0,1584489600000
8,08126,A15-A34,M,6,0,1584489600000
8,08126,A15-A34,W,5,0,1584489600000
8,08126,A35-A59,M,10,0,1584489600000
8,08126,A35-A59,W,8,0,1584489600000
8,08126,A60-A79,M,7,0,1584489600000
8,08126,A60-A79,W,6,0,1584489600000
8,08126,A60-A79,W,1,0,1584489600000
8,08126,A80+,M,1,1,1584489600000
8,08127,A35-A59,M,2,0,1584489600000
8,08127,A35-A59,M,1,0,1584489600000
8,08127,A35-A59,M,1,0,1584489600000
8,08127,A35-A59,M,1,0,1584489600000
8,08127,A35-A59,W,1,0,1584489600000
8,08127,A35-A59,W,1,0,1584489600000
8,08127,A60-A79,M,1,0,1584489600000
8,08127,A60-A79,W,1,0,1584489600000
8,08127,A60-A79,W,1,0,1584489600000
8,08127,A60-A79,W,1,0,1584489600000
8,08127,A80+,M,1,0,1584489600000
8,08128,A35-A59,M,1,0,1584489600000
8,08135,A05-A14,M,1,0,1584489600000
8,08135,A05-A14,W,1,0,1584489600000
8,08135,A15-A34,M,1,0,1584489600000
8,08135,A15-A34,M,1,0,1584489600000
8,08135,A15-A34,M,1,0,1584489600000
8,08135,A15-A34,W,1,0,1584489600000
8,08135,A35-A59,M,1,0,1584489600000
8,08135,A35-A59,M,1,0,1584489600000
8,08135,A35-A59,M,1,0,1584489600000
8,08135,A35-A59,W,1,0,1584489600000
8,08135,A35-A59,W,1,0,1584489600000
8,08135,A35-A59,W,2,0,1584489600000
8,08135,A60-A79,M,1,0,1584489600000
8,08135,A60-A79,W,1,0,1584489600000
8,08136,A15-A34,M,1,0,1584489600000
8,08136,A15-A34,W,2,0,1584489600000
8,08136,A35-A59,M,1,0,1584489600000
8,08136,A35-A59,M,4,0,1584489600000
8,08136,A35-A59,W,1,0,1584489600000
8,08136,A35-A59,W,3,0,1584489600000
8,08136,A35-A59,W,1,0,1584489600000
8,08136,A35-A59,W,4,0,1584489600000
8,08136,A60-A79,M,1,0,1584489600000
8,08136,A60-A79,M,1,0,1584489600000
8,08136,A60-A79,M,2,0,1584489600000
8,08136,A60-A79,W,1,0,1584489600000
8,08136,A60-A79,W,1,0,1584489600000
8,08211,A60-A79,M,1,0,1584489600000
8,08211,A80+,W,1,0,1584489600000
8,08211,A80+,W,1,0,1584489600000
8,08212,A15-A34,W,1,0,1584489600000
8,08212,A15-A34,W,1,0,1584489600000
8,08212,A35-A59,M,1,0,1584489600000
8,08212,A35-A59,M,1,0,1584489600000
8,08212,A35-A59,M,1,0,1584489600000
8,08212,A35-A59,W,1,0,1584489600000
8,08212,A35-A59,W,1,0,1584489600000
8,08212,A35-A59,W,1,0,1584489600000
8,08212,A60-A79,M,1,0,1584489600000
8,08212,A60-A79,M,1,0,1584489600000
8,08212,A60-A79,W,1,0,1584489600000
8,08215,A15-A34,M,2,0,1584489600000
8,08215,A15-A34,M,1,0,1584489600000
8,08215,A15-A34,W,1,0,1584489600000
8,08215,A15-A34,W,1,0,1584489600000
8,08215,A15-A34,W,1,0,1584489600000
8,08215,A15-A34,W,1,0,1584489600000
8,08215,A35-A59,M,1,0,1584489600000
8,08215,A35-A59,M,1,0,1584489600000
8,08215,A35-A59,M,1,0,1584489600000
8,08215,A35-A59,M,2,0,1584489600000
8,08215,A35-A59,M,2,0,1584489600000
8,08215,A35-A59,M,1,0,1584489600000
8,08215,A35-A59,M,2,0,1584489600000
8,08215,A35-A59,M,2,0,1584489600000
8,08215,A35-A59,W,1,0,1584489600000
8,08215,A35-A59,W,1,0,1584489600000
8,08215,A35-A59,W,1,0,1584489600000
8,08215,A35-A59,W,1,0,1584489600000
8,08215,A60-A79,M,1,0,1584489600000
8,08215,A60-A79,M,1,0,1584489600000
8,08215,A60-A79,M,1,0,1584489600000
8,08215,A60-A79,W,1,0,1584489600000
8,08216,A15-A34,M,1,0,1584489600000
8,08216,A15-A34,W,1,0,1584489600000
8,08216,A35-A59,M,1,0,1584489600000
8,08216,A35-A59,M,3,0,1584489600000
8,08216,A35-A59,M,1,0,1584489600000
8,08216,A35-A59,M,1,0,1584489600000
8,08216,A35-A59,W,1,0,1584489600000
8,08216,A35-A59,W,1,0,1584489600000
8,08216,A35-A59,W,1,0,1584489600000
8,08216,A60-A79,M,1,0,1584489600000
8,08221,A15-A34,M,1,0,1584489600000
8,08221,A15-A34,M,1,0,1584489600000
8,08221,A15-A34,M,2,0,1584489600000
8,08221,A15-A34,M,1,0,1584489600000
8,08221,A15-A34,M,1,0,1584489600000
8,08221,A15-A34,M,1,0,1584489600000
8,08221,A15-A34,W,1,0,1584489600000
8,08221,A15-A34,W,1,0,1584489600000
8,08221,A35-A59,M,1,0,1584489600000
8,08221,A35-A59,M,1,0,1584489600000
8,08221,A35-A59,M,1,0,1584489600000
8,08221,A35-A59,M,1,0,1584489600000
8,08221,A35-A59,M,1,0,1584489600000
8,08221,A35-A59,M,1,0,1584489600000
8,08221,A35-A59,W,1,0,1584489600000
8,08221,A35-A59,W,1,0,1584489600000
8,08221,A35-A59,W,1,0,1584489600000
8,08221,A35-A59,W,3,0,1584489600000
8,08221,A60-A79,M,1,0,1584489600000
8,08221,A60-A79,W,1,0,1584489600000
8,08222,A15-A34,M,1,0,1584489600000
8,08222,A15-A34,W,1,0,1584489600000
8,08222,A15-A34,W,1,0,1584489600000
8,08222,A35-A59,M,1,0,1584489600000
8,08222,A35-A59,M,1,0,1584489600000
8,08222,A35-A59,M,1,0,1584489600000
8,08222,A35-A59,M,1,0,1584489600000
8,08222,A35-A59,W,1,0,1584489600000
8,08222,A35-A59,W,1,0,1584489600000
8,08222,A35-A59,W,1,0,1584489600000
8,08222,A35-A59,W,1,0,1584489600000
8,08225,A15-A34,M,1,0,1584489600000
8,08225,A15-A34,M,1,0,1584489600000
8,08225,A15-A34,M,1,0,1584489600000
8,08225,A15-A34,W,1,0,1584489600000
8,08225,A35-A59,M,1,0,1584489600000
8,08225,A35-A59,W,1,0,1584489600000
8,08225,A35-A59,W,1,0,1584489600000
8,08226,A15-A34,M,2,0,1584489600000
8,08226,A15-A34,M,2,0,1584489600000
8,08226,A15-A34,W,1,0,1584489600000
8,08226,A15-A34,W,3,0,1584489600000
8,08226,A35-A59,M,1,0,1584489600000
8,08226,A35-A59,M,3,0,1584489600000
