IdBundesland,IdLandkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum
5,05962,A15-A34,M,1,0,1583452800000
6,06633,A35-A59,M,1,0,1583452800000
7,07312,A15-A34,W,1,0,1583452800000
7,07315,A60-A79,W,1,0,1583452800000
2,02000,A15-A34,M,1,0,1583539200000
2,02000,A35-A59,M,1,0,1583539200000
2,02000,A35-A59,W,1,0,1583539200000
3,03241,A35-A59,W,1,0,1583539200000
3,03254,A35-A59,M,1,0,1583539200000
3,03359,A35-A59,M,1,0,1583539200000
3,03359,A35-A59,W,1,0,1583539200000
3,03359,A35-A59,W,1,0,1583539200000
3,03405,A15-A34,M,1,0,1583539200000
3,03405,A35-A59,M,1,0,1583539200000
5,05113,A15-A34,W,1,0,1583539200000
5,05113,A35-A59,M,1,0,1583539200000
5,05113,A35-A59,W,1,0,1583539200000
5,05113,A80+,W,1,1,1583539200000
5,05314,A05-A14,M,1,0,1583539200000
5,05314,A35-A59,W,1,0,1583539200000
5,05315,A15-A34,M,1,0,1583539200000
5,05334,A15-A34,W,1,0,1583539200000
5,05334,A35-A59,M,1,0,1583539200000
5,05334,A35-A59,W,1,0,1583539200000
5,05334,A60-A79,M,1,0,1583539200000
5,05334,A60-A79,W,1,0,1583539200000
5,05370,A15-A34,M,3,0,1583539200000
5,05370,A15-A34,M,1,0,1583539200000
5,05370,A15-A34,M,1,0,1583539200000
5,05370,A15-A34,M,1,0,1583539200000
5,05370,A15-A34,W,5,0,1583539200000
5,05370,A15-A34,W,3,0,1583539200000
5,05370,A15-A34,W,2,0,1583539200000
5,05370,A15-A34,W,2,0,1583539200000
5,05370,A15-A34,W,2,0,1583539200000
5,05370,A15-A34,W,1,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,M,2,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
